update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,Games,Strat,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
640,3276800,1638.9350496732752,2095,0.10576367303729058,0.23819568267616203,0.0,0.8045312762260437,4,0.0,1.944605529308319,0.0029538861417677253,0.00020297734786254296,2.6529955061960208e-05,0.00094180525,0.10576367303729058,0.23819568267616203,0.0,0.8045312762260437
641,3281920,1639.747357104188,2098,0.08695117309689522,0.21495633304622716,0.0,0.8045312762260437,1,0.0,1.9438092291355134,0.0037937465240247548,0.000507692605401644,2.033084740560298e-05,0.0009928758,0.08695117309689522,0.21495633304622716,0.0,0.8045312762260437
642,3287040,1646.6166260089199,2101,0.05723242312669754,0.1833440632635685,0.0,0.8045312762260437,3,0.0,1.9438297033309937,0.004975780681706965,0.0005886372091481462,1.2340541070443578e-05,0.0005750883,0.05723242312669754,0.1833440632635685,0.0,0.8045312762260437
643,3292160,1632.6666336202793,2104,0.04900586009025574,0.15478701665882708,0.0,0.6976562738418579,5,0.0,1.942221885919571,0.007549771806225181,-0.0005785742171610763,8.472071049254737e-05,0.0022675167,0.04900586009025574,0.15478701665882708,0.0,0.6976562738418579
644,3297280,1623.7688358619205,2107,0.06189453154802323,0.17080508157437035,0.0,0.6976562738418579,2,0.0,1.9410159051418305,0.007089716498740017,-0.0008850483030983014,0.00012263188332326536,0.0023101417,0.06189453154802323,0.17080508157437035,0.0,0.6976562738418579
645,3302400,1628.0241284489357,2111,0.05613378882408142,0.170472544488919,0.0,0.6976562738418579,3,0.0,1.937236386537552,0.010216135391965508,-0.002031436061952263,0.0005759639767347835,0.004316672,0.05613378882408142,0.170472544488919,0.0,0.6976562738418579
646,3307520,1635.565661740054,2114,0.05053515508770943,0.15198694963335072,0.0,0.5566796660423279,2,0.0,1.9381229043006898,0.013544845418073237,-0.000655346893472597,0.0005471757362101925,0.004689681,0.05053515508770943,0.15198694963335072,0.0,0.5566796660423279
647,3312640,1638.5326357365811,2117,0.07057812437415123,0.19168043152890268,0.0,0.8017187714576721,1,0.0,1.9437489986419678,0.007361156027764082,0.0010657594793883618,6.037261146047967e-05,0.0015125193,0.07057812437415123,0.19168043152890268,0.0,0.8017187714576721
648,3317760,1642.5653126420284,2120,0.07057812437415123,0.19168043152890268,0.0,0.8017187714576721,1,0.0,1.9431035757064818,0.006513777701184153,0.0008194804497179576,2.1460803554873565e-05,0.0010366774,0.07057812437415123,0.19168043152890268,0.0,0.8017187714576721
649,3322880,1639.035121107491,2123,0.09467675760388375,0.21940481249304236,0.0,0.8017187714576721,4,0.0,1.9341736495494843,0.010289304493926465,-0.0019822620317427207,0.0006919123668922111,0.0044308743,0.09467675760388375,0.21940481249304236,0.0,0.8017187714576721
650,3328000,1638.49413040773,2126,0.1260351561009884,0.24683057054997656,0.0,0.8017187714576721,5,0.0,1.937871390581131,0.012715497007593512,-0.002648377002333291,0.00038947833782003726,0.0040196828,0.1260351561009884,0.24683057054997656,0.0,0.8017187714576721
651,3333120,1639.6945220118544,2129,0.1260351561009884,0.24683057054997656,0.0,0.8017187714576721,2,0.0,1.9389210045337677,0.00954598942771554,-0.0006962471657516289,0.0003720448185049463,0.004616732,0.1260351561009884,0.24683057054997656,0.0,0.8017187714576721
652,3338240,1643.035578590108,2132,0.1582373045384884,0.2708571637643208,0.0,0.8017187714576721,3,0.0,1.937964379787445,0.007505370595026761,-0.00021769036357000005,0.00038274231392279037,0.0033094157,0.1582373045384884,0.2708571637643208,0.0,0.8017187714576721
653,3343360,1644.0592303738408,2136,0.1582373045384884,0.2708571637643208,0.0,0.8017187714576721,1,0.0,1.9430436670780182,0.003954107605386526,0.00015547504808637312,3.676745100165135e-05,0.0014932293,0.1582373045384884,0.2708571637643208,0.0,0.8017187714576721
654,3348480,1644.1613132443235,2139,0.1582373045384884,0.2708571637643208,0.0,0.8017187714576721,2,0.0,1.9440005481243134,0.0034838926629163327,0.0005012225643440616,2.158746146960766e-05,0.0011806444,0.1582373045384884,0.2708571637643208,0.0,0.8017187714576721
655,3353600,1633.3565729354975,2142,0.17037890627980232,0.27435454382740565,0.0,0.8017187714576721,1,0.0,1.9405226945877074,0.004633588204160333,-0.0009089216053325799,0.0001999624852942361,0.0023893868,0.17037890627980232,0.27435454382740565,0.0,0.8017187714576721
656,3358720,1642.3619325213924,2145,0.17037890627980232,0.27435454382740565,0.0,0.8017187714576721,2,0.0,1.9441460013389587,0.0031496717710979283,0.000817482553247828,1.2081731779289839e-05,0.0012341645,0.17037890627980232,0.27435454382740565,0.0,0.8017187714576721
657,3363840,1643.8966288494842,2148,0.17491796873509885,0.27299673103602506,0.0,0.8017187714576721,2,0.0,1.939753270149231,0.004630078165791929,-2.4244025462394346e-05,6.914345058248728e-05,0.0018347703,0.17491796873509885,0.27299673103602506,0.0,0.8017187714576721
658,3368960,1663.9699285219713,2151,0.17491796873509885,0.27299673103602506,0.0,0.8017187714576721,1,0.0,1.9434365212917328,0.003619618166703731,0.0003825460888037924,1.5077812236086174e-05,0.00080474716,0.17491796873509885,0.27299673103602506,0.0,0.8017187714576721
659,3374080,1595.501304383327,2154,0.1941962894052267,0.28684047489575354,0.0,0.8017187714576721,3,0.0,1.941225516796112,0.005399961053626612,-0.002065345726441592,0.0004261234189470997,0.0028150727,0.1941962894052267,0.28684047489575354,0.0,0.8017187714576721
660,3379200,1638.0596956976788,2157,0.1941962894052267,0.28684047489575354,0.0,0.8017187714576721,4,0.0,1.94515318274498,-0.00042639699095161634,-0.00016779470788605977,2.2140150622362854e-05,0.0010140055,0.1941962894052267,0.28684047489575354,0.0,0.8017187714576721
661,3384320,1635.7429410584964,2161,0.1941962894052267,0.28684047489575354,0.0,0.8017187714576721,0,0.0,1.9448777556419372,0.0014053462888114153,0.00043944414119323483,1.1233127287368916e-05,0.0008153313,0.1941962894052267,0.28684047489575354,0.0,0.8017187714576721
662,3389440,1646.8594538351297,2164,0.18230957053601743,0.28478257307835436,0.0,0.8017187714576721,1,0.0,1.9440267443656922,0.003078477398958057,2.5040236505446955e-05,9.168611279619654e-06,0.0006296556,0.18230957053601743,0.28478257307835436,0.0,0.8017187714576721
663,3394560,1643.382481110906,2167,0.18007714934647084,0.28250243615712717,0.0,0.8017187714576721,4,0.0,1.9384904861450196,0.0069204629864543675,-0.0014792761223816342,0.000196799613058829,0.0025284283,0.18007714934647084,0.28250243615712717,0.0,0.8017187714576721
664,3399680,1642.6046377717498,2170,0.16742578260600566,0.27878281897352536,0.0,0.8017187714576721,2,0.0,1.9447183668613435,0.002739135059528053,0.0004158121100772405,4.845906312311854e-06,0.00044834055,0.16742578260600566,0.27878281897352536,0.0,0.8017187714576721
665,3404800,1655.3968916535835,2173,0.14738281331956388,0.2606927971029877,0.0,0.7746484279632568,3,0.0,1.945296734571457,0.0018372843274846672,0.00046644365866086444,5.340063572134568e-06,0.000469312,0.14738281331956388,0.2606927971029877,0.0,0.7746484279632568
666,3409920,1645.916702874555,2176,0.1421933602541685,0.2615076662323296,0.0,0.7746484279632568,2,0.0,1.9416885852813721,0.002323732816148549,0.0006894146194099448,2.0453593765523693e-05,0.0016578857,0.1421933602541685,0.2615076662323296,0.0,0.7746484279632568
667,3415040,1635.9342165845608,2179,0.14835839942097664,0.26119671438323455,0.0,0.7746484279632568,2,0.0,1.9344204664230347,0.006644913950003684,-0.002773549285484478,0.0005045478370448109,0.0039247386,0.14835839942097664,0.26119671438323455,0.0,0.7746484279632568
668,3420160,1639.6568383983908,2182,0.15333300903439523,0.2714176845146606,0.0,0.7975000143051147,2,0.0,1.9413749158382416,0.006095541885588318,-0.0019804877030765054,0.00026027613685073445,0.0037262023,0.15333300903439523,0.2714176845146606,0.0,0.7975000143051147
669,3425280,1634.3806346605188,2186,0.13693750128149987,0.26014262413263023,0.0,0.7975000143051147,4,0.0,1.9441754043102264,-0.007957524806261062,-0.0014694340934511274,1.1650140254459985e-05,0.0011879068,0.13693750128149987,0.26014262413263023,0.0,0.7975000143051147
670,3430400,1631.0423157498672,2189,0.11757129058241844,0.24000218979202578,0.0,0.7975000143051147,3,0.0,1.945479190349579,-0.010165335284546018,-0.0017673931259196251,4.758950558425567e-06,0.00071179663,0.11757129058241844,0.24000218979202578,0.0,0.7975000143051147
671,3435520,1638.6988044847656,2192,0.10473535284399986,0.2320864352646306,0.0,0.7975000143051147,2,0.0,1.9458135187625885,-0.006591722718439996,-0.0012115659192204475,2.225771766006801e-06,0.00039821528,0.10473535284399986,0.2320864352646306,0.0,0.7975000143051147
672,3440640,1637.632359831329,2195,0.09259375110268593,0.22441761319501521,0.0,0.7975000143051147,3,0.0,1.9451369285583495,-0.0027217914976063184,-0.0007280353936948813,2.3981329053412993e-05,0.001129161,0.09259375110268593,0.22441761319501521,0.0,0.7975000143051147
673,3445760,1646.476619010613,2198,0.09259375110268593,0.22441761319501521,0.0,0.7975000143051147,0,0.0,1.9452041745185853,-0.0028492398356320336,-0.0004952146324285423,1.0402793822095192e-05,0.000904401,0.09259375110268593,0.22441761319501521,0.0,0.7975000143051147
674,3450880,1646.890901677142,2201,0.09259375110268593,0.22441761319501521,0.0,0.7975000143051147,1,0.0,1.9402232885360717,0.00014431921008508652,-0.0021505536162294446,0.0002775963478597987,0.0030050997,0.09259375110268593,0.22441761319501521,0.0,0.7975000143051147
675,3456000,1632.1534070198256,2204,0.10925293080508709,0.23752483002516991,0.0,0.7975000143051147,3,0.0,1.9408067286014556,-0.0007388225421891548,-0.0009630270484194625,0.00012451602410123996,0.0023332182,0.10925293080508709,0.23752483002516991,0.0,0.7975000143051147
676,3461120,1641.3169339492351,2207,0.10925293080508709,0.23752483002516991,0.0,0.7975000143051147,2,0.0,1.9425575852394104,0.0014661398745374754,-0.0006339126550301444,9.028818881233747e-05,0.002723374,0.10925293080508709,0.23752483002516991,0.0,0.7975000143051147
677,3466240,1632.934294633928,2211,0.1047880869358778,0.22646218776464397,0.0,0.7975000143051147,3,0.0,1.9386334478855134,0.007518129306845367,-0.0012049020224367268,0.00021142004479770548,0.0027547262,0.1047880869358778,0.22646218776464397,0.0,0.7975000143051147
678,3471360,1641.2083053491494,2214,0.13476660363376142,0.2500903947829888,0.0,0.7975000143051147,3,0.0,1.9383072137832642,0.00888955183327198,-0.002769195554719772,0.00047715734217490535,0.004830101,0.13476660363376142,0.2500903947829888,0.0,0.7975000143051147
679,3476480,1649.6997738645773,2217,0.14867480657994747,0.2575666307459057,0.0,0.7975000143051147,3,0.0,1.9420244693756104,0.0025463592537562363,-0.001120391376389307,0.00014931401346984785,0.0022881737,0.14867480657994747,0.2575666307459057,0.0,0.7975000143051147
680,3481600,1643.8724679004185,2220,0.12491015829145909,0.24784428378221013,0.0,0.7975000143051147,4,0.0,1.945434534549713,-0.001332903778529726,-0.0002127833435224602,1.5619088731000375e-05,0.0012129241,0.12491015829145909,0.24784428378221013,0.0,0.7975000143051147
681,3486720,1652.7119366191114,2223,0.12491015829145909,0.24784428378221013,0.0,0.7975000143051147,0,0.0,1.945838415622711,0.00010232964050373993,4.0714603073865874e-05,2.364657802900183e-06,0.00034051586,0.12491015829145909,0.24784428378221013,0.0,0.7975000143051147
682,3491840,1644.3232117035357,2226,0.12491015829145909,0.24784428378221013,0.0,0.7975000143051147,0,0.0,1.9458415508270264,-0.001595214765984565,-0.00021880437197978607,1.489470525939396e-06,0.00038166693,0.12491015829145909,0.24784428378221013,0.0,0.7975000143051147
683,3496960,1638.4036250080205,2229,0.12491015829145909,0.24784428378221013,0.0,0.7975000143051147,4,0.0,1.9458513736724854,-0.0007551087910542265,-0.00010954057734124945,1.920305439284675e-06,0.0003655528,0.12491015829145909,0.24784428378221013,0.0,0.7975000143051147
684,3502080,1635.8145862603021,2232,0.12491015829145909,0.24784428378221013,0.0,0.7975000143051147,1,0.0,1.9439244389533996,0.002114091979456134,-0.00026982426738868525,3.980273345405294e-05,0.001780396,0.12491015829145909,0.24784428378221013,0.0,0.7975000143051147
685,3507200,1640.237934459183,2236,0.11812988445162773,0.24602925405067486,0.0,0.7975000143051147,3,0.0,1.939603191614151,0.00693312116782181,-0.001108010285315686,0.00014424345658881066,0.0028847174,0.11812988445162773,0.24602925405067486,0.0,0.7975000143051147
686,3512320,1643.1765097196064,2239,0.09819238409399986,0.22123101576136736,0.0,0.7317578196525574,2,0.0,1.9395525872707366,0.00527971270494163,-0.00012543368939077482,0.00020840028573729797,0.0041392785,0.09819238409399986,0.22123101576136736,0.0,0.7317578196525574
687,3517440,1640.8927869547915,2242,0.1108388688415289,0.22287382591247612,0.0,0.7317578196525574,3,0.0,1.935564434528351,0.018261060304939746,0.001633677147765411,0.00023519287205999717,0.0035459031,0.1108388688415289,0.22287382591247612,0.0,0.7317578196525574
688,3522560,1646.9841155896381,2245,0.12136328257620335,0.22728722388996517,0.0,0.7317578196525574,2,0.0,1.942832851409912,0.00255998098582495,6.193573244672734e-05,3.5690630636509016e-05,0.0012886646,0.12136328257620335,0.22728722388996517,0.0,0.7317578196525574
689,3527680,1639.7615054675296,2248,0.12136328257620335,0.22728722388996514,0.0,0.7317578196525574,2,0.0,1.9458159148693084,-0.002776840783189982,-0.00036859071951766964,2.064212623054118e-06,0.00030399425,0.12136328257620335,0.22728722388996514,0.0,0.7317578196525574
690,3532800,1659.73281923861,2251,0.12136328257620335,0.22728722388996514,0.0,0.7317578196525574,3,0.0,1.9458319187164306,-0.00244173085084185,-0.0004721489065559581,1.9380950362801743e-06,0.00028771235,0.12136328257620335,0.22728722388996514,0.0,0.7317578196525574
691,3537920,1652.537572911321,2254,0.12136328257620335,0.22728722388996514,0.0,0.7317578196525574,1,0.0,1.9458467721939088,-0.0025780854513868688,-0.0004215583270706702,1.0959436082202957e-06,0.00023615916,0.12136328257620335,0.22728722388996514,0.0,0.7317578196525574
692,3543040,1638.623280424411,2257,0.10680468864738941,0.2156459614665872,0.0,0.7317578196525574,2,0.0,1.9458494782447815,-0.0019499236426781864,-0.0003850689055980183,1.1548478653367056e-06,0.00018293859,0.10680468864738941,0.2156459614665872,0.0,0.7317578196525574
693,3548160,1649.9752044678671,2260,0.10680468864738941,0.2156459614665872,0.0,0.7317578196525574,0,0.0,1.9454117834568023,-0.00016871879779500887,-0.00038811015474493615,1.905883864878888e-05,0.0008787269,0.10680468864738941,0.2156459614665872,0.0,0.7317578196525574
694,3553280,1646.4718220781783,2264,0.10680468864738941,0.2156459614665872,0.0,0.7317578196525574,1,0.0,1.944884967803955,0.0017922632570844144,0.00038928206349737594,8.872588392705438e-06,0.0011151757,0.10680468864738941,0.2156459614665872,0.0,0.7317578196525574
695,3558400,1598.2085995515158,2267,0.1058906264603138,0.2150476545291998,0.0,0.7317578196525574,3,0.0,1.9434493899345398,0.0028475439961766825,-0.00012652809091378002,3.708739402554784e-05,0.0010867018,0.1058906264603138,0.2150476545291998,0.0,0.7317578196525574
696,3563520,1650.172486024719,2270,0.09107714965939522,0.20096195536303327,0.0,0.7317578196525574,2,0.0,1.9451900362968444,0.000963381546898745,-0.0005259851706796326,2.811144190673076e-05,0.0015161805,0.09107714965939522,0.20096195536303327,0.0,0.7317578196525574
697,3568640,1624.5984983224332,2273,0.07367089912295341,0.17644900398226693,0.0,0.7317578196525574,3,0.0,1.9434763073921204,0.005983661813661456,0.0010182741767494007,3.184077040714328e-05,0.0014193158,0.07367089912295341,0.17644900398226693,0.0,0.7317578196525574
698,3573760,1642.8876332040102,2276,0.060377929359674454,0.1606628898140058,0.0,0.7317578196525574,3,0.0,1.9418401956558227,0.007109662424772978,-0.0007849254179745913,9.054127185663674e-05,0.0019020906,0.060377929359674454,0.1606628898140058,0.0,0.7317578196525574
699,3578880,1629.0212462399477,2279,0.060377929359674454,0.1606628898140058,0.0,0.7317578196525574,2,0.0,1.9451192021369934,0.0042886344715952875,0.0007097939553204924,6.812681544943189e-06,0.0005507639,0.060377929359674454,0.1606628898140058,0.0,0.7317578196525574
700,3584000,1627.1555793070302,2282,0.06830078065395355,0.16523899292981706,0.0,0.7317578196525574,5,0.0,1.9425828576087951,0.008346654078923165,-0.0003035386835108511,0.00012691761839960235,0.0021487284,0.06830078065395355,0.16523899292981706,0.0,0.7317578196525574
701,3589120,1632.6763155593908,2286,0.08941113278269767,0.18215337970013004,0.0,0.7317578196525574,2,0.0,1.9423828959465026,0.0056207363028079275,-0.0007830232206742949,6.955839612601266e-05,0.0019778248,0.08941113278269767,0.18215337970013004,0.0,0.7317578196525574
702,3594240,1649.8528780990293,2289,0.10060351565480233,0.18990501418812022,0.0,0.7317578196525574,1,0.0,1.9421452164649964,0.009264833992347121,-0.00019788012577919288,0.00018069596017085133,0.002888934,0.10060351565480233,0.18990501418812022,0.0,0.7317578196525574
703,3599360,1650.6285949004528,2292,0.10515625029802322,0.2040171064775656,0.0,0.8850390911102295,6,0.0,1.9406526148319245,0.009373170451726764,-0.001540171827582526,0.0007323404292037594,0.005753312,0.10515625029802322,0.2040171064775656,0.0,0.8850390911102295
704,3604480,1643.176886909393,2295,0.09735644534230233,0.20191349872814007,0.0,0.8850390911102295,1,0.0,1.944296085834503,-0.0005194451034185477,-0.000307670690381201,1.0597432037684484e-05,0.00072720123,0.09735644534230233,0.20191349872814007,0.0,0.8850390911102295
705,3609600,1645.6204308301576,2298,0.1021240234375,0.20180984686336945,0.0,0.8850390911102295,2,0.0,1.9433108866214752,0.0017850107222329825,-0.0007297161464521196,8.862183640303555e-05,0.0016053158,0.1021240234375,0.20180984686336945,0.0,0.8850390911102295
706,3614720,1661.2789616892617,2301,0.09159960970282555,0.1957945621768529,0.0,0.8850390911102295,1,0.0,1.94454687833786,0.0006287816038820892,-0.0005549941725803365,3.054174808312382e-05,0.0009176716,0.09159960970282555,0.1957945621768529,0.0,0.8850390911102295
707,3619840,1625.79362461468,2304,0.09159960970282555,0.1957945621768529,0.0,0.8850390911102295,2,0.0,1.9442160725593567,0.004429301409982145,0.000695843196081114,1.1754324236790126e-05,0.000868236,0.09159960970282555,0.1957945621768529,0.0,0.8850390911102295
708,3624960,1634.7774025225626,2307,0.09897753968834877,0.19775439248681215,0.0,0.8850390911102295,2,0.0,1.942268079519272,0.005477068317122758,-0.00036678600226878186,5.388434919950669e-05,0.0012880277,0.09897753968834877,0.19775439248681215,0.0,0.8850390911102295
709,3630080,1640.5050762082478,2311,0.09897753968834877,0.19775439248681217,0.0,0.8850390911102295,1,0.0,1.9429241359233855,0.004244952951557935,0.0007961960669490509,3.267392439738614e-05,0.0013773043,0.09897753968834877,0.19775439248681217,0.0,0.8850390911102295
710,3635200,1635.6162378666436,2314,0.14292578250169755,0.2378034181147249,0.0,0.8850390911102295,5,0.0,1.9384224176406861,0.009765961603261531,-0.003239215329995204,0.0005127786986122374,0.005132141,0.14292578250169755,0.2378034181147249,0.0,0.8850390911102295
711,3640320,1625.2138604742331,2317,0.15550293065607548,0.2547261142276242,0.0,0.8850390911102295,2,0.0,1.9419254899024962,0.007070614187978208,-0.0005804809245091747,0.0003157097984512802,0.0041048215,0.15550293065607548,0.2547261142276242,0.0,0.8850390911102295
712,3645440,1646.474599246181,2320,0.18013769574463367,0.26541430898381285,0.0,0.8850390911102295,3,0.0,1.9367135882377624,0.010897664865478874,-0.0013953223038697614,0.0006795719962610746,0.0051147165,0.18013769574463367,0.26541430898381285,0.0,0.8850390911102295
713,3650560,1650.8873292913768,2323,0.20833203233778477,0.2745771958926282,0.0,0.8850390911102295,2,0.0,1.9371338069438935,0.006915313655917998,-0.002657791250385344,8.10349128641974e-05,0.0034119529,0.20833203233778477,0.2745771958926282,0.0,0.8850390911102295
714,3655680,1647.9318838379893,2326,0.20833203233778477,0.2745771958926282,0.0,0.8850390911102295,1,0.0,1.9457392036914825,-0.00533290880266577,-0.0008084188695647754,5.399033739195147e-06,0.00070922886,0.20833203233778477,0.2745771958926282,0.0,0.8850390911102295
715,3660800,1606.082178933501,2329,0.19514453299343587,0.27158254341311444,0.0,0.8850390911102295,2,0.0,1.9457571923732757,-0.004835076350718737,-0.0009064543584827334,2.352178842102148e-06,0.00038668932,0.19514453299343587,0.27158254341311444,0.0,0.8850390911102295
716,3665920,1646.6923836350886,2332,0.19514453299343587,0.2715825434131145,0.0,0.8850390911102295,1,0.0,1.9458520054817199,-0.0036329203168861566,-0.0006666303292149678,1.5984045091954613e-06,0.00023767324,0.19514453299343587,0.2715825434131145,0.0,0.8850390911102295
717,3671040,1649.6943244859367,2336,0.18722168169915676,0.27253558600750033,0.0,0.8850390911102295,3,0.0,1.9458358824253081,-0.0037202438223175706,-0.0006149815977551043,1.875048951660574e-06,0.00029895664,0.18722168169915676,0.27253558600750033,0.0,0.8850390911102295
718,3676160,1644.6814907399323,2339,0.18722168169915676,0.27253558600750033,0.0,0.8850390911102295,3,0.0,1.9457979381084443,-0.0032239521853625773,-0.000596408279670868,1.5527166368656253e-06,0.00035968545,0.18722168169915676,0.27253558600750033,0.0,0.8850390911102295
719,3681280,1655.3122925544526,2342,0.16611132957041264,0.2693127307570075,0.0,0.8850390911102295,2,0.0,1.9458414912223816,-0.0025365026318468153,-0.000427457618934568,1.057646116464639e-06,0.00023148947,0.16611132957041264,0.2693127307570075,0.0,0.8850390911102295
720,3686400,1640.0853568780358,2345,0.14935156404972078,0.26751789420314664,0.0,0.8850390911102295,4,0.0,1.9458556115627288,-0.001956843404332176,-0.00034109441257896834,9.412256815721776e-07,0.00015900037,0.14935156404972078,0.26751789420314664,0.0,0.8850390911102295
721,3691520,1644.1632014562765,2348,0.12722558677196502,0.24104565678244952,0.0,0.7549609541893005,2,0.0,1.9458375215530395,-0.001681122771697119,-0.00029405992245301604,1.262159258885731e-06,0.0002527592,0.12722558677196502,0.24104565678244952,0.0,0.7549609541893005
722,3696640,1648.0688499722532,2351,0.14641601592302322,0.2599665588195021,0.0,0.7676171660423279,1,0.0,1.9411974728107453,0.002695770219725091,-0.00249542367819231,0.00011131548069442943,0.0030427552,0.14641601592302322,0.2599665588195021,0.0,0.7676171660423279
723,3701760,1647.5948139534812,2354,0.14164843782782555,0.2608577954526353,0.0,0.7676171660423279,4,0.0,1.945699256658554,-0.0026058210176415743,-0.00045231669864733706,2.603426202085757e-06,0.00042147265,0.14164843782782555,0.2608577954526353,0.0,0.7676171660423279
724,3706880,1630.8000427998093,2357,0.14164843782782555,0.2608577954526353,0.0,0.7676171660423279,0,0.0,1.9458375096321106,-0.0018257234711199998,-0.0003832194153801538,1.2795880195426435e-06,0.00030652143,0.14164843782782555,0.2608577954526353,0.0,0.7676171660423279
725,3712000,1643.8686928162813,2360,0.14164843782782555,0.2608577954526353,0.0,0.7676171660423279,0,0.0,1.9458503246307373,-0.0014098983374424279,-0.0002596822354462347,1.2791476819984382e-06,0.00025558163,0.14164843782782555,0.2608577954526353,0.0,0.7676171660423279
726,3717120,1643.906947804581,2364,0.14164843782782555,0.2608577954526353,0.0,0.7676171660423279,1,0.0,1.9450041234493256,0.0016923460847465322,4.630386574717704e-05,4.554308629849402e-05,0.002671233,0.14164843782782555,0.2608577954526353,0.0,0.7676171660423279
727,3722240,1638.421625285429,2367,0.14164843782782555,0.2608577954526353,0.0,0.7676171660423279,2,0.0,1.944328773021698,0.001886627823114395,0.0002046868166871718,5.500013576238416e-05,0.002240882,0.14164843782782555,0.2608577954526353,0.0,0.7676171660423279
728,3727360,1637.6939294132146,2370,0.14258496165275575,0.27217061150238153,0.0,0.7676171660423279,3,0.0,1.940886914730072,0.003490877256990643,-0.002327158924890682,0.0004333628986387339,0.0031749066,0.14258496165275575,0.27217061150238153,0.0,0.7676171660423279
729,3732480,1653.0890237747958,2373,0.13068945258855819,0.2724586095972754,0.0,0.9388281106948853,2,0.0,1.9360483050346375,0.005877364450134337,-0.0025758040799701122,0.0007540383681771346,0.0050780848,0.13068945258855819,0.2724586095972754,0.0,0.9388281106948853
730,3737600,1649.8606101096545,2376,0.11393359415233136,0.2648419692667458,0.0,0.9388281106948853,8,0.0,1.9364048898220063,-0.002764241956174374,-0.004223890486173332,0.00047595735122740734,0.0057219407,0.11393359415233136,0.2648419692667458,0.0,0.9388281106948853
731,3742720,1486.2053473210485,2380,0.09967382811009884,0.2550561182333532,0.0,0.9388281106948853,2,0.0,1.944969242811203,-0.002824236429296434,-0.0012216972623718902,4.828058831662929e-05,0.0017208621,0.09967382811009884,0.2550561182333532,0.0,0.9388281106948853
732,3747840,1637.7917259123428,2383,0.1220546867698431,0.283067593111259,0.0,0.9388281106948853,4,0.0,1.9422898948192597,0.002501540695084259,-0.0021579325686616356,0.00019765402194025228,0.004410981,0.1220546867698431,0.283067593111259,0.0,0.9388281106948853
733,3752960,1645.8704072776613,2386,0.13505761586129666,0.2890451449660468,0.0,0.9388281106948853,2,0.0,1.9417702317237855,0.001781025509990286,-0.0016329576534189981,0.0005429057961009676,0.00477076,0.13505761586129666,0.2890451449660468,0.0,0.9388281106948853
734,3758080,1639.7905541999767,2389,0.13505761586129666,0.2890451449660468,0.0,0.9388281106948853,1,0.0,1.9446298360824585,0.0007596911702421494,-0.00088699249754427,8.665705031489779e-05,0.0019090734,0.13505761586129666,0.2890451449660468,0.0,0.9388281106948853
735,3763200,1646.6984445463272,2392,0.14184667803347112,0.2889824042542303,0.0,0.9388281106948853,3,0.0,1.9389702200889587,0.008432551985606551,0.0006800459130317904,0.00011507855629133701,0.0026425938,0.14184667803347112,0.2889824042542303,0.0,0.9388281106948853
736,3768320,1643.0629834639658,2395,0.1450937483459711,0.2880986859622503,0.0,0.9388281106948853,2,0.0,1.9391279935836792,0.0041806070978054775,-0.0011552419116924284,0.00024047575789154507,0.0036203754,0.1450937483459711,0.2880986859622503,0.0,0.9388281106948853
737,3773440,1631.2431496761112,2398,0.16874023266136645,0.31296330673543304,0.0,0.9458593726158142,2,0.0,1.9446486115455628,0.0052239526063203815,-0.0002892244709073566,0.00019469014779360805,0.00091225945,0.16874023266136645,0.31296330673543304,0.0,0.9458593726158142
738,3778560,1651.562526941439,2401,0.16874023266136645,0.31296330673543304,0.0,0.9458593726158142,2,0.0,1.9445451200008392,0.005081053986214101,0.0011044989038055063,0.0001402735396368371,0.0024299298,0.16874023266136645,0.31296330673543304,0.0,0.9458593726158142
739,3783680,1641.2386596996605,2404,0.16874023266136645,0.31296330673543304,0.0,0.9458593726158142,1,0.0,1.9426820039749146,0.00553899867227301,-0.0009239439549673989,6.305399733719241e-05,0.0026206605,0.16874023266136645,0.31296330673543304,0.0,0.9458593726158142
740,3788800,1636.1302736842042,2408,0.15972265489399434,0.30052711086674694,0.0,0.9458593726158142,4,0.0,1.9439341247081756,0.0020060042181285096,0.00040616881269670555,3.4511684020799294e-06,0.00086107093,0.15972265489399434,0.30052711086674694,0.0,0.9458593726158142
741,3793920,1648.460777273406,2411,0.15972265489399434,0.30052711086674694,0.0,0.9458593726158142,2,0.0,1.945753264427185,3.067874713451602e-05,5.487849266501143e-05,5.716029949098811e-06,0.00048272492,0.15972265489399434,0.30052711086674694,0.0,0.9458593726158142
742,3799040,1642.2422394190999,2414,0.15972265489399434,0.30052711086674694,0.0,0.9458593726158142,1,0.0,1.9433753132820129,0.0028386733611114323,-1.9137413073622155e-05,4.72731603849752e-05,0.0019801725,0.15972265489399434,0.30052711086674694,0.0,0.9458593726158142
743,3804160,1645.807590714003,2417,0.15211132653057574,0.291065168744638,0.0,0.9458593726158142,4,0.0,1.944145667552948,0.0024791496805846693,2.415002109046327e-05,1.6488578989992674e-05,0.0006342666,0.15211132653057574,0.291065168744638,0.0,0.9458593726158142
744,3809280,1651.5255659642407,2420,0.15211132653057574,0.291065168744638,0.0,0.9458593726158142,0,0.0,1.9458644926548003,4.654349504562561e-06,4.91724692437856e-05,7.610600732732564e-07,0.00018935467,0.15211132653057574,0.291065168744638,0.0,0.9458593726158142
