update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
228,1167360,1425.2939184186744,788,0.06881445273756981,0.18965037568267681,0.0,0.8307812213897705,1.9457051634788514,0.001901789492694661,0.0003352463667397387,1.767598416790861e-06,0.000185683,0.06881445273756981,0.18965037568267681,0.0,0.8307812213897705
229,1172480,1180.6184288600648,793,0.05877929627895355,0.18226221118253336,0.0,0.8307812213897705,1.9455441534519196,0.002109162276610732,0.00018508283465052956,6.387894345039058e-06,0.00036950345,0.05877929627895355,0.18226221118253336,0.0,0.8307812213897705
230,1177600,1488.3192544305816,796,0.09505663961172103,0.23229235030462775,0.0,0.8307812213897705,1.9412546813488007,0.005054625013144687,-0.002386424277938204,0.0002443850058398311,0.0032183179,0.09505663961172103,0.23229235030462775,0.0,0.8307812213897705
231,1182720,1539.5864184143825,799,0.09505663961172103,0.23229235030462775,0.0,0.8307812213897705,1.9456444084644318,0.0012310989541219897,0.0001736682077535079,4.987765134956135e-06,0.00059693836,0.09505663961172103,0.23229235030462775,0.0,0.8307812213897705
232,1187840,1436.8230599981066,803,0.09718359261751175,0.23691619204849254,0.0,0.8307812213897705,1.9441827058792114,0.0034671959147090092,-0.001862037889259227,0.00047865232168078367,0.0046904963,0.09718359261751175,0.23691619204849254,0.0,0.8307812213897705
233,1192960,1518.6637580704598,806,0.09718359261751175,0.23691619204849254,0.0,0.8307812213897705,1.9457892417907714,0.0036674919072538616,0.000771181688469369,5.302696052922329e-06,0.00055943866,0.09718359261751175,0.23691619204849254,0.0,0.8307812213897705
234,1198080,1592.8793692698557,809,0.09718359261751175,0.23691619204849254,0.0,0.8307812213897705,1.9458161830902099,0.0051991452230140565,0.0008954193006502464,9.61650616204679e-07,0.00021693444,0.09718359261751175,0.23691619204849254,0.0,0.8307812213897705
235,1203200,1518.8425956443152,813,0.09718359261751175,0.23691619204849254,0.0,0.8307812213897705,1.945749616622925,0.004737616516649723,0.0008320259134052321,7.544184674657117e-06,0.00048011722,0.09718359261751175,0.23691619204849254,0.0,0.8307812213897705
236,1208320,1582.597360141177,816,0.08588867038488388,0.23042147968164123,0.0,0.8307812213897705,1.9456914246082306,0.0042224624427035454,0.00084374756552279,2.667177940907095e-06,0.00035798163,0.08588867038488388,0.23042147968164123,0.0,0.8307812213897705
237,1213440,1566.6910612718389,819,0.08588867038488388,0.23042147968164123,0.0,0.8307812213897705,1.9444595336914063,0.004095988254994154,-0.0003234898395021446,0.0001091824398827157,0.0018315706,0.08588867038488388,0.23042147968164123,0.0,0.8307812213897705
238,1218560,1597.5016802721286,823,0.09676171690225602,0.23629857757516323,0.0,0.8307812213897705,1.9443710625171662,0.003364082251300715,-0.00029659534338861705,0.00020022320704811137,0.0020778377,0.09676171690225602,0.23629857757516323,0.0,0.8307812213897705
239,1223680,1637.617998424367,826,0.10852538868784904,0.24281154541585406,0.0,0.8307812213897705,1.9440507590770721,0.0019131214972730958,-0.0013244520345324418,3.98775964640663e-05,0.0017891461,0.10852538868784904,0.24281154541585406,0.0,0.8307812213897705
240,1228800,1604.384914856755,829,0.10852538868784904,0.2428115454158541,0.0,0.8307812213897705,1.9457392632961272,-0.005992784188129008,-0.0011144709249492734,1.3111509497321095e-05,0.0006690271,0.10852538868784904,0.2428115454158541,0.0,0.8307812213897705
241,1233920,1593.4090963391009,832,0.09590038880705834,0.2348674032813845,0.0,0.8307812213897705,1.945870280265808,-0.0014665427850559353,-0.0003240651472879108,7.331319210379661e-07,0.00021805947,0.09590038880705834,0.2348674032813845,0.0,0.8307812213897705
242,1239040,1595.2191108630384,835,0.07513085827231407,0.20361728779110075,0.0,0.7267187237739563,1.94589421749115,-0.001178579789120704,-0.00018310269588255322,3.33921857986752e-07,0.00010511429,0.07513085827231407,0.20361728779110075,0.0,0.7267187237739563
243,1244160,1621.2679113720258,839,0.07513085827231407,0.20361728779110075,0.0,0.7267187237739563,1.94589262008667,-0.0008632218261482194,-0.00017426439335395117,7.470785121199697e-07,0.00013681884,0.07513085827231407,0.20361728779110075,0.0,0.7267187237739563
244,1249280,1632.0913850454754,842,0.07513085827231407,0.20361728779110078,0.0,0.7267187237739563,1.9458850920200348,-0.00041052760498132556,-0.00011335138899539742,1.5336553573774836e-06,0.00020626749,0.07513085827231407,0.20361728779110078,0.0,0.7267187237739563
245,1254400,1634.7187896883818,845,0.07513085827231407,0.20361728779110078,0.0,0.7267187237739563,1.9457838416099549,0.0018130808864952996,9.273137911804951e-05,7.967837598243932e-06,0.00048737373,0.07513085827231407,0.20361728779110078,0.0,0.7267187237739563
246,1259520,1497.724486199872,848,0.07513085827231407,0.20361728779110078,0.0,0.7267187237739563,1.9458141148090362,0.002225288865156472,0.0003200354371074354,3.0439366042855907e-06,0.00027486603,0.07513085827231407,0.20361728779110078,0.0,0.7267187237739563
247,1264640,1547.348205426287,852,0.07513085827231407,0.20361728779110075,0.0,0.7267187237739563,1.9457976400852204,0.0036394673283211888,0.0005586066370597109,2.893511395996029e-06,0.0002515067,0.07513085827231407,0.20361728779110075,0.0,0.7267187237739563
248,1269760,1608.1855417664503,855,0.09500390514731408,0.2321129540605964,0.0,0.794921875,1.942283070087433,0.006547209341078997,-0.0020951508769940118,0.00032245661950582873,0.004271621,0.09500390514731408,0.2321129540605964,0.0,0.794921875
249,1274880,1661.3849936839813,858,0.07746288999915123,0.21124082089993657,0.0,0.794921875,1.9419340550899507,0.0014402648001123452,-0.002140110362233827,0.0008523730364913718,0.0033648268,0.07746288999915123,0.21124082089993657,0.0,0.794921875
250,1280000,1573.1838986497035,861,0.09302343651652337,0.22727746988412229,0.0,0.794921875,1.9436609148979187,0.0005034177469497081,-0.002186534115935501,0.0003276077326518134,0.0033454176,0.09302343651652337,0.22727746988412229,0.0,0.794921875
251,1285120,1636.5740372679895,864,0.07680663987994193,0.20949885059955609,0.0,0.794921875,1.9452326357364655,0.004289258364588022,-0.00015056733736855675,9.630750187170634e-05,0.0013773458,0.07680663987994193,0.20949885059955609,0.0,0.794921875
252,1290240,1554.6570154368662,867,0.07680663987994193,0.20949885059955609,0.0,0.794921875,1.945610475540161,0.0031546563724987207,0.0006918678484908014,1.835546547681588e-05,0.0010627509,0.07680663987994193,0.20949885059955609,0.0,0.794921875
253,1295360,1491.113933428807,871,0.07680663987994193,0.20949885059955609,0.0,0.794921875,1.945340096950531,0.005087382346391678,0.00047258183958547305,3.0332407118294213e-05,0.000924613,0.07680663987994193,0.20949885059955609,0.0,0.794921875
254,1300480,1465.4465196659644,874,0.07680663987994193,0.20949885059955609,0.0,0.794921875,1.9457353174686431,0.0012290249898796902,0.0003366851116879843,6.106680780249008e-06,0.0004662024,0.07680663987994193,0.20949885059955609,0.0,0.794921875
255,1305600,1473.3648582070205,878,0.07680663987994193,0.20949885059955609,0.0,0.794921875,1.9454845666885376,0.0028259609127417205,0.0005887795254238881,5.415558314325608e-06,0.00054621155,0.07680663987994193,0.20949885059955609,0.0,0.794921875
256,1310720,1569.6870316257616,881,0.0659335933625698,0.20177428967964173,0.0,0.794921875,1.9441828668117522,0.003261329070664942,-0.00031837584774621066,5.071528818234583e-05,0.0013733729,0.0659335933625698,0.20177428967964173,0.0,0.794921875
257,1315840,1550.076214525541,884,0.08661523386836052,0.23380999579099354,0.0,0.8272656202316284,1.945480513572693,0.0003680632602481637,-0.00010452630926920392,3.177427394120969e-05,0.00033635338,0.08661523386836052,0.23380999579099354,0.0,0.8272656202316284
258,1320960,989.3714428140104,890,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284,1.9458800554275513,0.002006280462956056,0.0003207923284207936,9.616056331651634e-07,0.00016504942,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284
259,1326080,1606.7946705039485,893,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284,1.9458554327487945,0.00115274409763515,0.00022896614791534375,1.0762618245507838e-06,0.00017206339,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284
260,1331200,1252.5900802859485,897,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284,1.9390895366668701,0.006091390771325677,0.0016982442582957446,7.943413943394262e-05,0.0022094739,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284
261,1336320,1046.1657831958726,902,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284,1.9458706438541413,0.003068273712415248,0.0005259804602246732,3.4774299706441525e-07,0.00012547946,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284
262,1341440,1352.735805693376,906,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284,1.9459019005298615,0.0016618509485851972,0.00033334333857055755,1.7506136842371234e-07,6.645444e-05,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284
263,1346560,1268.39018707997,910,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284,1.9458865880966187,0.0014120312640443443,0.00019481930030451622,7.808893641936265e-07,0.0001262827,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284
264,1351680,1492.5253262104873,913,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284,1.9458841145038606,0.0018022397882305086,0.00029227787090349013,7.095802537548934e-07,0.00014734243,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284
265,1356800,1141.925875445062,918,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284,1.9458730161190032,0.0013907701941207051,0.0002519144094549119,6.116106685993827e-07,0.00013586236,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284
266,1361920,1521.7238615983913,921,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284,1.9458952248096466,0.001557373267132789,0.0002839828113792464,3.4033815090594997e-07,0.000114491755,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284
267,1367040,1526.730353550075,924,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284,1.9458718657493592,0.0016752369119785726,0.00024169070675270632,7.838650191160923e-07,0.000111191664,0.07485156208276748,0.22590085783028474,0.0,0.8272656202316284
268,1372160,1489.1121654976153,928,0.03624218702316284,0.15962749874937177,0.0,0.8272656202316284,1.9458844125270844,0.001443189609562978,0.00030750679652555844,5.087193045483218e-07,0.00010349466,0.03624218702316284,0.15962749874937177,0.0,0.8272656202316284
269,1377280,1522.4799135692738,931,0.03624218702316284,0.15962749874937177,0.0,0.8272656202316284,1.9458657026290893,0.0013229458185378463,0.00023820986607461236,9.204441653309914e-07,0.00016749647,0.03624218702316284,0.15962749874937177,0.0,0.8272656202316284
270,1382400,1436.2547487892732,935,0.02068164050579071,0.12915680356225823,0.0,0.8272656202316284,1.945890837907791,0.0009688245656434447,0.00024038280753302388,5.178361156765732e-07,0.00012220412,0.02068164050579071,0.12915680356225823,0.0,0.8272656202316284
271,1387520,1439.64502742486,938,0.02068164050579071,0.12915680356225823,0.0,0.8272656202316284,1.945899873971939,0.0009050164226209745,0.00016884335709619336,1.1606160867927429e-07,4.5777128e-05,0.02068164050579071,0.12915680356225823,0.0,0.8272656202316284
272,1392640,1592.790761253718,941,0.02068164050579071,0.12915680356225823,0.0,0.8272656202316284,1.9459026217460633,0.000702303450088948,0.00014273378401412628,1.3869321051629414e-07,6.3632375e-05,0.02068164050579071,0.12915680356225823,0.0,0.8272656202316284
273,1397760,1627.7194570993174,945,0.02068164050579071,0.12915680356225823,0.0,0.8272656202316284,1.945905178785324,0.0004812320286873728,0.0001126889095758088,1.0559486671724016e-07,5.227233e-05,0.02068164050579071,0.12915680356225823,0.0,0.8272656202316284
274,1402880,1622.4104586927374,948,0.02068164050579071,0.12915680356225823,0.0,0.8272656202316284,1.9459063351154327,0.0004520938600762747,7.911784523457754e-05,6.777300782800922e-08,3.1299773e-05,0.02068164050579071,0.12915680356225823,0.0,0.8272656202316284
275,1408000,1576.6902453708462,951,0.02068164050579071,0.12915680356225823,0.0,0.8272656202316284,1.9459066152572633,0.0002520374400774017,5.309525640768697e-05,6.361793385423198e-08,4.2204083e-05,0.02068164050579071,0.12915680356225823,0.0,0.8272656202316284
276,1413120,1636.9723700590405,954,0.02068164050579071,0.12915680356225823,0.0,0.8272656202316284,1.9459034323692321,0.00029374045043368825,8.257493482233258e-05,2.082223701904695e-07,6.4590124e-05,0.02068164050579071,0.12915680356225823,0.0,0.8272656202316284
277,1418240,1550.1262292378049,957,0.0,0.0,0.0,0.0,1.9459013044834137,0.00025578629283700137,2.9429988205720293e-05,1.5665359818228807e-07,5.3293235e-05,0.0,0.0,0.0,0.0
278,1423360,1586.0275250802897,961,0.0,0.0,0.0,0.0,1.9458775460720061,0.0003281187811808195,7.216983890430128e-05,4.762347044717785e-07,8.8377914e-05,0.0,0.0,0.0,0.0
279,1428480,1472.3262252744153,964,0.019773437082767485,0.1234850750033396,0.0,0.7909374833106995,1.942604798078537,0.0032411447567938013,-0.0026619594408657577,0.0004140012968946394,0.0034613325,0.019773437082767485,0.1234850750033396,0.0,0.7909374833106995
280,1433600,1491.132466620598,968,0.019773437082767485,0.1234850750033396,0.0,0.7909374833106995,1.9457660079002381,-0.0030057969503104686,-0.0005951134153292514,2.058022045048347e-06,0.00031612816,0.019773437082767485,0.1234850750033396,0.0,0.7909374833106995
281,1438720,1532.0921696545129,971,0.019773437082767485,0.1234850750033396,0.0,0.7909374833106995,1.9457827150821685,0.00024681845711711504,8.277880483547051e-05,4.4069954697079085e-06,0.00037816403,0.019773437082767485,0.1234850750033396,0.0,0.7909374833106995
282,1443840,1423.6891803306512,975,0.019773437082767485,0.1234850750033396,0.0,0.7909374833106995,1.9455329716205596,-0.0005956084701210784,-2.4003518228710162e-05,1.4210318772711616e-05,0.0008395099,0.019773437082767485,0.1234850750033396,0.0,0.7909374833106995
283,1448960,1570.658291123932,978,0.019773437082767485,0.1234850750033396,0.0,0.7909374833106995,1.9458847641944885,3.7760438135592264e-05,3.7218349052636765e-05,5.83962471267796e-07,0.00011747988,0.019773437082767485,0.1234850750033396,0.0,0.7909374833106995
284,1454080,1067.6547505877365,983,0.019773437082767485,0.1234850750033396,0.0,0.7909374833106995,1.9458632349967957,-9.36005841140286e-05,-8.932074288168224e-05,1.0994954656950996e-06,0.00016656322,0.019773437082767485,0.1234850750033396,0.0,0.7909374833106995
285,1459200,1157.0523093458264,987,0.019773437082767485,0.1234850750033396,0.0,0.7909374833106995,1.9455822110176086,0.001024302742735017,-0.00014901197619110462,1.3183380099235365e-05,0.00070919935,0.019773437082767485,0.1234850750033396,0.0,0.7909374833106995
286,1464320,1567.4941843515662,990,0.032216796278953554,0.14420512516404996,0.0,0.7909374833106995,1.9438475847244263,0.0012651821874896997,-0.000517045699530172,8.340590335080833e-05,0.0018149527,0.032216796278953554,0.14420512516404996,0.0,0.7909374833106995
287,1469440,1536.5592245236005,994,0.032216796278953554,0.14420512516404996,0.0,0.7909374833106995,1.9457950055599214,0.00386632060399279,0.0006491591688245535,5.418899681330913e-06,0.0003281333,0.032216796278953554,0.14420512516404996,0.0,0.7909374833106995
288,1474560,1506.4781142664808,997,0.0589609369635582,0.18211517039568026,0.0,0.7909374833106995,1.9411203503608703,0.006752742303069681,-0.002181092690807418,0.0004940010105201509,0.0033410129,0.0589609369635582,0.18211517039568026,0.0,0.7909374833106995
289,1479680,1506.8184830884913,1000,0.0589609369635582,0.18211517039568026,0.0,0.7909374833106995,1.944581961631775,0.00285216402480728,-0.001814689785533119,0.00024230495482697735,0.003075265,0.0589609369635582,0.18211517039568026,0.0,0.7909374833106995
290,1484800,1075.5227821750036,1005,0.08171679675579072,0.22511743313033514,0.0,0.9102343916893005,1.943733376264572,-0.03529073158279061,-0.006972941383719444,9.741467792991897e-05,0.0021007094,0.08171679675579072,0.22511743313033514,0.0,0.9102343916893005
291,1489920,1312.4307098534932,1009,0.08171679675579072,0.22511743313033514,0.0,0.9102343916893005,1.9441221058368683,-0.02791568385437131,-0.006109456019476056,0.00015803654068804462,0.0023144062,0.08171679675579072,0.22511743313033514,0.0,0.9102343916893005
292,1495040,1416.8763283522906,1013,0.09355078116059304,0.23282068720623847,0.0,0.9102343916893005,1.9386714577674866,-0.013572818576358258,-0.004816919157747179,0.00018782407114485976,0.00288614,0.09355078116059304,0.23282068720623847,0.0,0.9102343916893005
293,1500160,995.4905893784911,1018,0.09355078116059304,0.23282068720623847,0.0,0.9102343916893005,1.940314120054245,-0.015184314269572497,-0.0033041181475709893,0.0003526918491843389,0.003232892,0.09355078116059304,0.23282068720623847,0.0,0.9102343916893005
294,1505280,1405.7560226548717,1022,0.10872460976243019,0.24565419446137457,0.0,0.9102343916893005,1.944001281261444,-0.005111335153924301,-0.0022451424330938606,0.0003014482947946817,0.0030832186,0.10872460976243019,0.24565419446137457,0.0,0.9102343916893005
295,1510400,1040.5509035805835,1026,0.10872460976243019,0.24565419446137457,0.0,0.9102343916893005,1.9457700967788696,-0.02951584542170167,-0.004722669906914234,1.0031290275946959e-05,0.0007908664,0.10872460976243019,0.24565419446137457,0.0,0.9102343916893005
296,1515520,1250.7750921518114,1031,0.10872460976243019,0.24565419446137457,0.0,0.9102343916893005,1.9456503927707671,-0.013138874201104045,-0.002789380168542266,8.736598374525784e-06,0.0005943138,0.10872460976243019,0.24565419446137457,0.0,0.9102343916893005
297,1520640,1370.321718255498,1034,0.10872460976243019,0.24565419446137457,0.0,0.9102343916893005,1.9457560181617737,-0.0126686355099082,-0.0020704312075395135,3.7553811921497982e-06,0.00040207166,0.10872460976243019,0.24565419446137457,0.0,0.9102343916893005
298,1525760,1011.1725401210186,1039,0.10872460976243019,0.24565419446137457,0.0,0.9102343916893005,1.945791667699814,-0.009135369211435318,-0.0015953482477925717,1.9541747690254852e-06,0.0002522362,0.10872460976243019,0.24565419446137457,0.0,0.9102343916893005
299,1530880,1158.4767524987144,1044,0.08895117267966271,0.22048845852045365,0.0,0.9102343916893005,1.9458327174186707,-0.00836184322834015,-0.0015525961469393223,4.811451611885787e-06,0.00041928998,0.08895117267966271,0.22048845852045365,0.0,0.9102343916893005
300,1536000,1620.7881248874496,1047,0.08895117267966271,0.22048845852045365,0.0,0.9102343916893005,1.9448013186454773,-0.004226455406751484,-0.0012445727887097746,4.7120809745138105e-05,0.0013979143,0.08895117267966271,0.22048845852045365,0.0,0.9102343916893005
301,1541120,1450.314153607099,1051,0.108015625923872,0.2437175232069143,0.0,0.9102343916893005,1.9436846375465393,-0.0006065965986636002,-0.0021448349798447452,0.00030741774274929413,0.0019603646,0.108015625923872,0.2437175232069143,0.0,0.9102343916893005
302,1546240,1596.8705471325416,1054,0.09557226672768593,0.23608909519704288,0.0,0.9102343916893005,1.9412070691585541,0.0033993244171142576,0.00012151850532973185,0.0002530649202526547,0.0033411663,0.09557226672768593,0.23608909519704288,0.0,0.9102343916893005
303,1551360,1631.6946799813966,1057,0.11306640729308129,0.25363340620890984,0.0,0.9102343916893005,1.9420662581920625,0.0005721357692891615,-0.0016913235438551055,0.00012734066249322495,0.0027576764,0.11306640729308129,0.25363340620890984,0.0,0.9102343916893005
304,1556480,1635.0099041621845,1060,0.11306640729308129,0.25363340620890984,0.0,0.9102343916893005,1.945449560880661,-0.0019570376724004747,-0.0002039404491370078,1.6323679051311047e-05,0.0008133968,0.11306640729308129,0.25363340620890984,0.0,0.9102343916893005
305,1561600,1630.6635792028253,1063,0.12815234437584877,0.26418613464919277,0.0,0.9102343916893005,1.941407746076584,0.001999384483497124,-0.0020907245576381682,0.00026675237095332707,0.003572623,0.12815234437584877,0.26418613464919277,0.0,0.9102343916893005
306,1566720,1619.163050319824,1066,0.11563867256045342,0.2571691991628386,0.0,0.9102343916893005,1.9418609499931336,0.0010277255627443083,-0.001886917985893888,0.0003422258119826438,0.0032292232,0.11563867256045342,0.2571691991628386,0.0,0.9102343916893005
307,1571840,1631.750472413405,1069,0.11563867256045342,0.2571691991628386,0.0,0.9102343916893005,1.9448054075241088,-0.00400883448892273,-0.0026129664067411794,0.00023152114563345093,0.0024516145,0.11563867256045342,0.2571691991628386,0.0,0.9102343916893005
308,1576960,1600.6725991759324,1073,0.11251562461256981,0.24809929393071087,0.0,0.7853124737739563,1.9437064826488495,0.000713814573828131,-0.0016223421131144277,0.0001548099483443366,0.0020542261,0.11251562461256981,0.24809929393071087,0.0,0.7853124737739563
309,1582080,1596.7566803120076,1076,0.11251562461256981,0.24809929393071087,0.0,0.7853124737739563,1.9450055360794067,0.006119443802163005,0.00023250744266078982,9.325772489319207e-05,0.0019945216,0.11251562461256981,0.24809929393071087,0.0,0.7853124737739563
310,1587200,1605.8066770510868,1079,0.11532226502895356,0.2527567782472525,0.0,0.7853124737739563,1.9428750157356263,0.0051491599006112665,-0.0006811653351178393,0.00034648303042104087,0.0024756251,0.11532226502895356,0.2527567782472525,0.0,0.7853124737739563
311,1592320,1526.0464160411545,1082,0.11532226502895356,0.25275677824725257,0.0,0.7853124737739563,1.9440562546253204,0.009262020280584694,0.0012525239231763407,2.408211389592907e-05,0.0016349859,0.11532226502895356,0.25275677824725257,0.0,0.7853124737739563
312,1597440,1447.3068450687842,1086,0.11502929627895356,0.2521929249177923,0.0,0.7853124737739563,1.9422452867031097,0.006154369306750595,-0.000831887919048313,5.1129277426298356e-05,0.0014119416,0.11502929627895356,0.2521929249177923,0.0,0.7853124737739563
313,1602560,1385.5191775056812,1090,0.11502929627895356,0.2521929249177923,0.0,0.7853124737739563,1.9449087262153626,-0.0013936821720562874,-0.0008889645781891886,4.328877132593334e-05,0.0010297727,0.11502929627895356,0.2521929249177923,0.0,0.7853124737739563
314,1607680,1436.9591023939017,1093,0.11502929627895356,0.2521929249177923,0.0,0.7853124737739563,1.9430580914020539,0.008425561571493745,0.001457871907041408,2.7163835750343423e-05,0.0011905069,0.11502929627895356,0.2521929249177923,0.0,0.7853124737739563
315,1612800,1326.819264091932,1097,0.11502929627895356,0.2521929249177923,0.0,0.7853124737739563,1.9450525403022767,0.005290653323754668,0.0008992492985271383,1.2489981395447103e-05,0.0008096152,0.11502929627895356,0.2521929249177923,0.0,0.7853124737739563
316,1617920,1581.2033420892292,1100,0.11502929627895356,0.2521929249177923,0.0,0.7853124737739563,1.9456140577793122,0.004814928991254419,0.0008818105445243419,1.3024144459450327e-05,0.00077849516,0.11502929627895356,0.2521929249177923,0.0,0.7853124737739563
317,1623040,1529.2223971297256,1104,0.11502929627895356,0.2521929249177923,0.0,0.7853124737739563,1.9455628097057343,0.005759225389920175,0.0009648498671595007,7.781309261645219e-06,0.00059656985,0.11502929627895356,0.2521929249177923,0.0,0.7853124737739563
318,1628160,1478.6778185414735,1107,0.11502929627895356,0.2521929249177923,0.0,0.7853124737739563,1.945461642742157,0.005398183595389128,0.0007656524176127277,9.572221205189636e-06,0.0005144022,0.11502929627895356,0.2521929249177923,0.0,0.7853124737739563
319,1633280,1428.5477216735455,1111,0.1303027331829071,0.26303103067974437,0.0,0.7853124737739563,1.9425406634807587,0.008581191883422434,-0.0007700858244788833,0.00016234127947427622,0.0021611247,0.1303027331829071,0.26303103067974437,0.0,0.7853124737739563
320,1638400,1286.5893816475539,1115,0.11123827993869781,0.2434174097135181,0.0,0.7853124737739563,1.9454880475997924,0.00024866288440534846,-0.0004626335663488135,2.032338522894861e-05,0.0010079386,0.11123827993869781,0.2434174097135181,0.0,0.7853124737739563
321,1643520,1592.1671216579898,1118,0.11123827993869781,0.24341740971351808,0.0,0.7853124737739563,1.9447883188724517,0.0075855335453525186,0.0011063852318329737,2.024953023465059e-05,0.00092146563,0.11123827993869781,0.24341740971351808,0.0,0.7853124737739563
322,1648640,1594.3956199707015,1121,0.1090585932135582,0.23870942230895753,0.0,0.7853124737739563,1.9399249732494355,0.01047204474452883,-0.0022862113994051468,0.00035311260362504984,0.0032010868,0.1090585932135582,0.23870942230895753,0.0,0.7853124737739563
323,1653760,1629.8290726987473,1124,0.12464843690395355,0.25111842083335123,0.0,0.7853124737739563,1.9408222794532777,0.012118039303459227,-4.7219007137755396e-05,0.00027884026731044286,0.002386813,0.12464843690395355,0.25111842083335123,0.0,0.7853124737739563
324,1658880,1624.363664776894,1127,0.12682226449251174,0.2552990310496651,0.0,0.7853124737739563,1.9412153720855714,0.012963706953451037,-0.0005484198878548341,0.0003225387625207077,0.0025200865,0.12682226449251174,0.2552990310496651,0.0,0.7853124737739563
325,1664000,1622.3489298345933,1131,0.10718945264816285,0.23313946733719174,0.0,0.6561718583106995,1.941815721988678,0.01399271166883409,-5.496469493664336e-05,0.00028512261606010724,0.0027194053,0.10718945264816285,0.23313946733719174,0.0,0.6561718583106995
326,1669120,1628.3343464847387,1134,0.14083593636751174,0.2660813935594852,0.0,0.8802343606948853,1.9402598679065703,0.010079596762079746,-0.0013518723484594376,0.0004859388925979147,0.0039549544,0.14083593636751174,0.2660813935594852,0.0,0.8802343606948853
327,1674240,1639.463940450857,1137,0.14083593636751174,0.2660813935594852,0.0,0.8802343606948853,1.9448406159877778,0.003080908494303003,0.0007337395465583541,1.3496137717083911e-05,0.0011516411,0.14083593636751174,0.2660813935594852,0.0,0.8802343606948853
328,1679360,1639.6045098743882,1140,0.12619531154632568,0.2571670595325305,0.0,0.8802343606948853,1.943408155441284,0.002821023459546268,-0.002100064938167634,0.0004397971179969318,0.0034259683,0.12619531154632568,0.2571670595325305,0.0,0.8802343606948853
329,1684480,1623.657607130085,1143,0.13900195211172103,0.26324705540017396,0.0,0.8802343606948853,1.9441934525966644,0.00015203537986963056,-0.0002165661436265509,2.1117642768331278e-05,0.0011789481,0.13900195211172103,0.26324705540017396,0.0,0.8802343606948853
330,1689600,1609.948189636023,1146,0.12412109225988388,0.253686636870656,0.0,0.8802343606948853,1.9454472482204437,0.0013944409984105732,0.00012292871379031566,4.574506374410703e-06,0.00042338815,0.12412109225988388,0.253686636870656,0.0,0.8802343606948853
331,1694720,1621.721161066041,1150,0.13961718529462813,0.264339086808202,0.0,0.8802343606948853,1.9411397755146027,0.004763746547541814,-0.0016587926620559301,0.00020997573101340096,0.0021798306,0.13961718529462813,0.264339086808202,0.0,0.8802343606948853
332,1699840,1611.4578247697548,1153,0.13961718529462813,0.264339086808202,0.0,0.8802343606948853,1.9409846723079682,0.008758721011690795,0.0005782278526567097,0.00014601324255636428,0.0018660293,0.13961718529462813,0.264339086808202,0.0,0.8802343606948853
333,1704960,1608.51800321736,1156,0.15971874743700026,0.2828797359018322,0.0,0.8802343606948853,1.941777527332306,0.00745830062078312,-0.000658115312398877,0.00043470399905345405,0.0036988363,0.15971874743700026,0.2828797359018322,0.0,0.8802343606948853
334,1710080,1476.5417485646497,1159,0.1814550757408142,0.3024959462205689,0.0,0.8802343606948853,1.9429863750934602,0.003648883475398179,-0.002359107055599452,0.00030326654064083414,0.0025517023,0.1814550757408142,0.3024959462205689,0.0,0.8802343606948853
335,1715200,1467.3763023106553,1163,0.19430273175239562,0.3054155873972635,0.0,0.8802343606948853,1.9413909375667573,0.0034604542146553286,-0.0009621608318411745,0.0005171537657588487,0.004262181,0.19430273175239562,0.3054155873972635,0.0,0.8802343606948853
336,1720320,1633.8265521090027,1166,0.17902929484844207,0.2994154791979975,0.0,0.8802343606948853,1.9453202724456786,0.001664960291236639,0.0003579968288249802,1.6543755890552347e-06,0.00024607408,0.17902929484844207,0.2994154791979975,0.0,0.8802343606948853
337,1725440,1600.7322561671149,1169,0.17902929484844207,0.2994154791979975,0.0,0.8802343606948853,1.9455473840236663,0.003356696025002748,0.0005832195209222845,4.883382518983126e-05,0.0010584027,0.17902929484844207,0.2994154791979975,0.0,0.8802343606948853
338,1730560,1543.9522502080129,1173,0.17902929484844207,0.2994154791979975,0.0,0.8802343606948853,1.9456015467643737,0.0024084854288958014,0.000527290948866721,1.9935218028876987e-05,0.0008035352,0.17902929484844207,0.2994154791979975,0.0,0.8802343606948853
