update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,Games,Strat,return_mean,return_std,return_min,return_max
117,599040,1611.076041192546,373,0.05937207043170929,0.17046245586019065,0.0,0.7911718487739563,1.9455515146255493,0.0014603153820644365,-0.00017146204818345722,2.620947643663385e-05,0.0009194728,0,0.0,0.05937207043170929,0.17046245586019065,0.0,0.7911718487739563
118,604160,1611.136113566492,376,0.06920214891433715,0.1779291204661512,0.0,0.7911718487739563,1.944266813993454,0.0017600462284462991,-0.0009161813912214711,0.00011938835859837127,0.0018833267,2,0.0,0.06920214891433715,0.1779291204661512,0.0,0.7911718487739563
119,609280,1632.9904202235332,379,0.06920214891433715,0.1779291204661512,0.0,0.7911718487739563,1.9456467807292939,-0.0003750972500711214,-0.00025250939797842874,1.2666092447943812e-05,0.0009064205,0,0.0,0.06920214891433715,0.1779291204661512,0.0,0.7911718487739563
120,614400,1633.610293306597,382,0.07238769568502904,0.1778022473613944,0.0,0.7911718487739563,1.945461767911911,-0.0020180733350571244,-0.0009715695108752697,2.9412828894237464e-05,0.0009810448,25,0.0,0.07238769568502904,0.1778022473613944,0.0,0.7911718487739563
121,619520,1628.6884085647744,385,0.07238769568502904,0.1778022473613944,0.0,0.7911718487739563,1.9458597898483276,-0.0004442018642293988,-4.3848933182744075e-05,9.018504812274841e-07,0.00016575155,0,0.0,0.07238769568502904,0.1778022473613944,0.0,0.7911718487739563
122,624640,1641.838827616467,388,0.07238769568502904,0.1778022473613944,0.0,0.7911718487739563,1.94586923122406,0.0011372382548870518,0.00012914950780213986,1.2126361184527922e-06,0.0001928622,0,0.0,0.07238769568502904,0.1778022473613944,0.0,0.7911718487739563
123,629760,1640.582528499561,392,0.07238769568502904,0.1778022473613944,0.0,0.7911718487739563,1.9457868814468384,0.002358498307876289,0.000305960775949643,3.4260593622548187e-06,0.00030408596,0,0.0,0.07238769568502904,0.1778022473613944,0.0,0.7911718487739563
124,634880,1629.2485287147852,395,0.07238769568502904,0.1778022473613944,0.0,0.7911718487739563,1.9457285821437835,0.002933712396770716,0.0005291784458677284,2.137210798025535e-06,0.00032519764,0,0.0,0.07238769568502904,0.1778022473613944,0.0,0.7911718487739563
125,640000,1619.6327135265362,398,0.06349316500127315,0.14802884220568405,0.0,0.5746093988418579,1.9453238725662232,0.0032203007023781536,-0.0006674126283542136,5.57295535600133e-05,0.0018977796,2,0.0,0.06349316500127315,0.14802884220568405,0.0,0.5746093988418579
126,645120,1584.2842293208205,401,0.06349316500127315,0.14802884220568405,0.0,0.5746093988418579,1.945852130651474,-0.0015412659267894924,-0.0002417725023406092,1.1447002805198281e-06,0.0001796519,0,0.0,0.06349316500127315,0.14802884220568405,0.0,0.5746093988418579
127,650240,1631.824124266082,404,0.06349316500127315,0.14802884220568405,0.0,0.5746093988418579,1.9458880960941314,-0.0006819358794018626,-0.00019247581367380916,9.038363401714378e-07,0.000152529,0,0.0,0.06349316500127315,0.14802884220568405,0.0,0.5746093988418579
128,655360,1633.478950248074,407,0.07188671939074993,0.16898034181656107,0.0,0.6312109231948853,1.9446589589118957,0.001948566472310631,-0.0019072134125963202,0.00011106472927622236,0.0024885116,1,0.0,0.07188671939074993,0.16898034181656107,0.0,0.6312109231948853
129,660480,1626.071964776325,411,0.07188671939074993,0.16898034181656107,0.0,0.6312109231948853,1.9457181930541991,-0.009985602740198374,-0.0015212682948913426,4.972258557245368e-06,0.00058029674,1,0.0,0.07188671939074993,0.16898034181656107,0.0,0.6312109231948853
130,665600,1620.7950975612866,414,0.057521484419703485,0.1488587791983564,0.0,0.6312109231948853,1.9458370745182036,-0.008191761234775186,-0.0015733806474599987,2.2919680077393424e-06,0.00048907014,4,0.0,0.057521484419703485,0.1488587791983564,0.0,0.6312109231948853
131,670720,1627.964024260677,417,0.057521484419703485,0.1488587791983564,0.0,0.6312109231948853,1.9458850145339965,-0.00597473019734025,-0.0011291109782177954,2.399932702701335e-06,0.0002906238,0,0.0,0.057521484419703485,0.1488587791983564,0.0,0.6312109231948853
132,675840,1634.4958255534038,420,0.057521484419703485,0.1488587791983564,0.0,0.6312109231948853,1.9457118272781373,-0.0023670869006309657,-0.00043255884638710996,1.6787751837910038e-05,0.00080521114,0,0.0,0.057521484419703485,0.1488587791983564,0.0,0.6312109231948853
133,680960,1623.009812425495,423,0.057521484419703485,0.14885877919835638,0.0,0.6312109231948853,1.9458620727062226,-0.0022569508699234577,-0.0004356842404376948,2.284327095480876e-06,0.00029376842,3,0.0,0.057521484419703485,0.14885877919835638,0.0,0.6312109231948853
134,686080,1622.3754038310108,426,0.0396806638687849,0.13189532415008084,0.0,0.6312109231948853,1.9458356142044066,9.114886620409379e-05,-9.510604013485136e-05,1.5696166656198328e-06,0.00027977503,2,0.0,0.0396806638687849,0.13189532415008084,0.0,0.6312109231948853
135,691200,1637.4491771173828,429,0.0396806638687849,0.13189532415008084,0.0,0.6312109231948853,1.9458471536636353,0.0002794627418552409,0.00022323067209981673,2.704874913206368e-06,0.0003314034,0,0.0,0.0396806638687849,0.13189532415008084,0.0,0.6312109231948853
136,696320,1638.8932734652574,433,0.0396806638687849,0.13189532415008084,0.0,0.6312109231948853,1.9458511233329774,0.0005397275108407484,4.262132824806031e-05,1.6419077297769036e-06,0.00030033587,1,0.0,0.0396806638687849,0.13189532415008084,0.0,0.6312109231948853
137,701440,1616.160043734113,436,0.0396806638687849,0.13189532415008084,0.0,0.6312109231948853,1.9457350015640258,0.0012163524675997905,0.00016441306397609878,5.50870535107606e-06,0.00057914614,0,0.0,0.0396806638687849,0.13189532415008084,0.0,0.6312109231948853
138,706560,1608.580535780122,439,0.032179687172174454,0.12198658635796175,0.0,0.6312109231948853,1.9448948442935943,0.003052804252365604,-0.00011614248705882346,2.8232565773578246e-05,0.0012625109,3,0.0,0.032179687172174454,0.12198658635796175,0.0,0.6312109231948853
139,711680,1621.2433094421779,442,0.032179687172174454,0.12198658635796175,0.0,0.6312109231948853,1.9457733988761903,0.001546822051750496,0.00026285640487913044,1.5932393978346226e-06,0.00031440152,0,0.0,0.032179687172174454,0.12198658635796175,0.0,0.6312109231948853
140,716800,1603.3285338880532,445,0.032179687172174454,0.12198658635796175,0.0,0.6312109231948853,1.9455901026725768,0.001424155550193973,0.00034715862639131954,2.848391926590921e-06,0.00034997147,23,0.0,0.032179687172174454,0.12198658635796175,0.0,0.6312109231948853
141,721920,1633.4239092486346,448,0.027767577767372133,0.10991773017855472,0.0,0.6312109231948853,1.945305186510086,0.0018055521893984405,-0.0006223746004252462,5.247173878615285e-05,0.0013782858,1,0.0,0.027767577767372133,0.10991773017855472,0.0,0.6312109231948853
142,727040,1626.767554546367,452,0.027767577767372133,0.10991773017855472,0.0,0.6312109231948853,1.9458011388778687,-0.0009308888693340123,-0.00015864774477449827,2.563066624361454e-06,0.00027171604,0,0.0,0.027767577767372133,0.10991773017855472,0.0,0.6312109231948853
143,732160,1628.2122449771828,455,0.04131542891263962,0.1359696728782204,0.0,0.6312109231948853,1.9437066078186036,0.002177150547504425,-0.001784524419645095,9.968824488169049e-05,0.002127205,1,0.0,0.04131542891263962,0.1359696728782204,0.0,0.6312109231948853
144,737280,1635.6777805248742,458,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929,1.9422560155391693,0.0004287582029974146,-0.002663929336995352,0.00027584086838032816,0.0039184676,1,0.0,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929
145,742400,1641.5964740914735,461,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929,1.945408695936203,-0.00602146266028285,-0.0009868456923868506,4.137146106586442e-06,0.0005737699,1,0.0,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929
146,747520,1626.139933151699,464,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929,1.9454036235809327,-0.0002350044196646195,-0.0002155601778667915,2.3459033570816244e-06,0.00041397614,0,0.0,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929
147,752640,1632.659930806623,467,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929,1.945734453201294,-0.0004333301149017643,9.486304406891577e-07,2.6175573395903486e-06,0.00033353522,0,0.0,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929
148,757760,1633.750357849209,470,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929,1.9458773195743562,0.0006013049860484898,0.00011204694583284436,7.428021746136438e-07,0.00018348075,1,0.0,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929
149,762880,1584.5626839324195,474,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929,1.9458579003810883,0.001178140871343203,9.884653045446611e-05,2.783001451689415e-06,0.00030185675,1,0.0,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929
150,768000,1633.082563959909,477,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929,1.9455250263214112,0.002403438393957913,0.0005072871575066528,1.1125576605763854e-05,0.0007551611,4,0.0,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929
151,773120,1600.6718833190384,480,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929,1.9454209208488464,0.004529376153368503,0.0004973471215180325,8.94725367288629e-06,0.00058847235,0,0.0,0.04345996081829071,0.1455926269639583,0.0,0.716992199420929
152,778240,1619.708085274754,483,0.05553124994039536,0.16071995004799094,0.0,0.716992199420929,1.942662537097931,0.004543488251511007,-0.0008006434847402488,0.00020589330661096027,0.0023403787,1,0.0,0.05553124994039536,0.16071995004799094,0.0,0.716992199420929
153,783360,1621.0871474401122,486,0.05553124994039536,0.16071995004799094,0.0,0.716992199420929,1.9445650398731231,0.0068724233424291015,0.0012316662701778113,1.158837886805486e-05,0.0008431159,2,0.0,0.05553124994039536,0.16071995004799094,0.0,0.716992199420929
154,788480,1648.7232627449198,489,0.05553124994039536,0.16071995004799094,0.0,0.716992199420929,1.9426289200782776,0.005448045069351792,0.0010397781385108828,1.1980819908785634e-05,0.00095949013,2,0.0,0.05553124994039536,0.16071995004799094,0.0,0.716992199420929
155,793600,1643.0579549782626,493,0.05882714837789536,0.1653558715692389,0.0,0.716992199420929,1.9423571050167083,0.006596733978949487,-0.00023925275254441659,4.760634672038577e-05,0.0019011846,1,0.0,0.05882714837789536,0.1653558715692389,0.0,0.716992199420929
156,798720,1626.5377605793926,496,0.07274804636836052,0.17147721587825032,0.0,0.716992199420929,1.9404360771179199,0.008752490906044842,-0.0006589952566173451,0.00018410382535876123,0.0030385708,3,0.0,0.07274804636836052,0.17147721587825032,0.0,0.716992199420929
157,803840,1640.6419386110276,499,0.08948632702231407,0.19466821173947554,0.0,0.716992199420929,1.942328143119812,0.01134377617854625,-0.0006735193463100586,0.00016302167896355967,0.003020727,1,0.0,0.08948632702231407,0.19466821173947554,0.0,0.716992199420929
158,808960,1632.3746157619341,502,0.08948632702231407,0.19466821173947554,0.0,0.716992199420929,1.9448008775711059,-0.0129511886741966,-0.0020558492411510087,6.0438559330577846e-05,0.002103929,2,0.0,0.08948632702231407,0.19466821173947554,0.0,0.716992199420929
159,814080,1625.448816895108,505,0.09312890507280827,0.19432256024426856,0.0,0.716992199420929,1.94330695271492,-0.004547793092206121,-0.0015385967839392834,9.187728612687351e-05,0.0012305176,1,0.0,0.09312890507280827,0.19432256024426856,0.0,0.716992199420929
160,819200,1581.5016787611655,508,0.08665624894201755,0.19300034664152316,0.0,0.716992199420929,1.9454236149787902,-0.001503769145347178,-0.00047970261293812656,9.379187235936116e-06,0.00064480107,18,0.0,0.08665624894201755,0.19300034664152316,0.0,0.716992199420929
161,824320,1660.9591483696797,511,0.07310839779675007,0.17908609837133685,0.0,0.716992199420929,1.9458650946617126,-0.0022181375534273684,-0.0004486113568418659,4.5773162042905825e-07,0.00014307103,1,0.0,0.07310839779675007,0.17908609837133685,0.0,0.716992199420929
162,829440,1651.7269026635117,515,0.07310839779675007,0.17908609837133685,0.0,0.716992199420929,1.9458799839019776,-0.0016167259484063834,-0.00038342382613336666,1.1087830102951557e-06,0.00017472397,0,0.0,0.07310839779675007,0.17908609837133685,0.0,0.716992199420929
163,834560,1633.025438585685,518,0.055183592811226846,0.1466952425675733,0.0,0.6695312261581421,1.9458608388900758,-0.0007066304824547842,-8.345669630216435e-05,7.201561857073102e-07,0.00017124823,1,0.0,0.055183592811226846,0.1466952425675733,0.0,0.6695312261581421
164,839680,1641.1777012729674,521,0.055183592811226846,0.1466952425675733,0.0,0.6695312261581421,1.9455289363861084,6.103658438405546e-05,-0.00011390724060902357,7.100345220578674e-06,0.0006069902,1,0.0,0.055183592811226846,0.1466952425675733,0.0,0.6695312261581421
165,844800,1618.8813343030865,524,0.055183592811226846,0.1466952425675733,0.0,0.6695312261581421,1.9454343736171722,0.0009363424236653372,0.00017361019363306695,2.2786500778693154e-06,0.00035453498,1,0.0,0.055183592811226846,0.1466952425675733,0.0,0.6695312261581421
166,849920,1627.0698971820375,527,0.055183592811226846,0.1466952425675733,0.0,0.6695312261581421,1.9455836892127991,0.0005128056633111555,0.00012328903258094215,9.757701761259342e-07,0.00017183021,0,0.0,0.055183592811226846,0.1466952425675733,0.0,0.6695312261581421
167,855040,1619.9248334067177,530,0.055183592811226846,0.1466952425675733,0.0,0.6695312261581421,1.9455720841884614,0.00033718954255164136,4.156925908773701e-05,6.733270140557579e-07,0.00015018605,0,0.0,0.055183592811226846,0.1466952425675733,0.0,0.6695312261581421
168,860160,1645.758652618052,533,0.055183592811226846,0.1466952425675733,0.0,0.6695312261581421,1.9457365036010743,0.0007414159772451967,0.00013984237612021388,3.3575855482581576e-07,0.00012116922,1,0.0,0.055183592811226846,0.1466952425675733,0.0,0.6695312261581421
169,865280,1640.4604629976143,537,0.055183592811226846,0.1466952425675733,0.0,0.6695312261581421,1.9458491802215576,0.0006671100476523861,0.00010430823858769145,1.3208807594367045e-07,6.203387e-05,1,0.0,0.055183592811226846,0.1466952425675733,0.0,0.6695312261581421
170,870400,1615.9248465442874,540,0.0570292953401804,0.15241734810173088,0.0,0.6695312261581421,1.9439602017402648,0.002495548607839737,-0.00190345017654181,0.00015006779440227547,0.0034487757,4,0.0,0.0570292953401804,0.15241734810173088,0.0,0.6695312261581421
171,875520,1633.46751930644,543,0.06078613139688969,0.1528168428068105,0.0,0.6695312261581421,1.9429698407649993,0.0029255957226268945,0.0007957897898450029,9.197993833254259e-05,0.0024005375,1,0.0,0.06078613139688969,0.1528168428068105,0.0,0.6695312261581421
172,880640,1643.013328516341,546,0.06078613139688969,0.1528168428068105,0.0,0.6695312261581421,1.945875334739685,0.002734307560604066,0.0004122267258935608,5.8248268146599e-07,0.00012740394,0,0.0,0.06078613139688969,0.1528168428068105,0.0,0.6695312261581421
173,885760,1626.6329970640093,549,0.06078613139688969,0.1528168428068105,0.0,0.6695312261581421,1.945895940065384,0.0031638738117180766,0.0005541413585888222,4.0731024029128096e-07,0.00011720507,2,0.0,0.06078613139688969,0.1528168428068105,0.0,0.6695312261581421
174,890880,1628.851721711276,552,0.051975584402680394,0.14574446921977657,0.0,0.6695312261581421,1.9458998441696167,0.0025833384017460046,0.0004885340735199861,2.410327219593e-07,8.6438085e-05,2,0.0,0.051975584402680394,0.14574446921977657,0.0,0.6695312261581421
175,896000,1638.8570024371268,555,0.051975584402680394,0.14574446921977657,0.0,0.6695312261581421,1.9458811163902283,0.002621666877530515,0.000418051979795564,1.044364743307824e-06,0.00017578804,1,0.0,0.051975584402680394,0.14574446921977657,0.0,0.6695312261581421
176,901120,1645.3013230468591,558,0.02131640575826168,0.09158714315127106,0.0,0.5566796660423279,1.9458010733127593,0.0027804626151919365,0.00033413280762033536,2.6584612697888588e-06,0.00027623793,3,0.0,0.02131640575826168,0.09158714315127106,0.0,0.5566796660423279
177,906240,1629.627473808519,562,0.027402343228459358,0.09784299119660139,0.0,0.5566796660423279,1.9442765355110168,0.003569612524006516,-0.0006819173902840702,7.708475075105526e-05,0.0013810102,2,0.0,0.027402343228459358,0.09784299119660139,0.0,0.5566796660423279
178,911360,1637.5453210799021,565,0.029371093213558196,0.10094663601583065,0.0,0.5566796660423279,1.9439791023731232,0.002459326945245266,0.0002645379096065881,9.94412758643648e-06,0.00074799417,3,0.0,0.029371093213558196,0.10094663601583065,0.0,0.5566796660423279
179,916480,1635.9274869143849,568,0.029371093213558196,0.10094663601583063,0.0,0.5566796660423279,1.9458930969238282,-0.00018636604904713748,-4.799159089543537e-05,1.140436600621797e-06,0.00020657436,1,0.0,0.029371093213558196,0.10094663601583063,0.0,0.5566796660423279
180,921600,1618.1004147643011,571,0.0473398432135582,0.14740034852905826,0.0,0.71875,1.9438864231109618,0.0029398631770163773,-0.002246757849206915,0.00018438584886553143,0.0024168736,16,0.0,0.0473398432135582,0.14740034852905826,0.0,0.71875
181,926720,1625.6411380649554,574,0.0473398432135582,0.14740034852905826,0.0,0.71875,1.9458399772644044,3.641381213128625e-05,2.4456932260363827e-05,2.8764140097337076e-06,0.00032876912,1,0.0,0.0473398432135582,0.14740034852905826,0.0,0.71875
182,931840,1637.226216525521,577,0.0473398432135582,0.14740034852905826,0.0,0.71875,1.9458935916423798,-0.0011823618377093225,-0.00020377610162540804,8.29470772600871e-07,0.00015813562,0,0.0,0.0473398432135582,0.14740034852905826,0.0,0.71875
183,936960,1636.7122403990759,580,0.05112304650247097,0.14807721871809967,0.0,0.71875,1.9443790555000304,0.002172235248144716,-0.00032071569112304135,0.0001722586345522359,0.0018905815,2,0.0,0.05112304650247097,0.14807721871809967,0.0,0.71875
184,942080,1641.804183371849,584,0.05112304650247097,0.14807721871809967,0.0,0.71875,1.9457698583602905,-0.003953091136645525,-0.0005700303488993085,4.046141600611008e-06,0.00045098015,0,0.0,0.05112304650247097,0.14807721871809967,0.0,0.71875
185,947200,1629.4939265510359,587,0.05112304650247097,0.14807721871809967,0.0,0.71875,1.9458720445632935,-0.005613232520408929,-0.0009113833773881197,1.6625344699150446e-06,0.00032907314,1,0.0,0.05112304650247097,0.14807721871809967,0.0,0.71875
186,952320,1622.3606959485548,590,0.05112304650247097,0.14807721871809967,0.0,0.71875,1.942896693944931,-0.0009257413759769407,-0.0002539097997214412,7.158529397202073e-05,0.0026584845,0,0.0,0.05112304650247097,0.14807721871809967,0.0,0.71875
187,957440,1627.145839445437,593,0.05112304650247097,0.14807721871809967,0.0,0.71875,1.9414442777633667,-0.009080477408133447,-0.0016667300413246266,6.549325844389387e-05,0.0016127918,0,0.0,0.05112304650247097,0.14807721871809967,0.0,0.71875
188,962560,1608.1300244617348,596,0.05112304650247097,0.14807721871809967,0.0,0.71875,1.9441246032714843,-0.014296865882351994,-0.002470790536608547,2.8287593113418553e-05,0.0012613832,1,0.0,0.05112304650247097,0.14807721871809967,0.0,0.71875
189,967680,1620.9294249879854,599,0.05112304650247097,0.14807721871809967,0.0,0.71875,1.9443885803222656,-0.009374291892163456,-0.0019260965113062412,2.0533564656943783e-05,0.0008620821,1,0.0,0.05112304650247097,0.14807721871809967,0.0,0.71875
190,972800,1624.5721975216443,603,0.033449218794703486,0.1229215985825974,0.0,0.71875,1.9452740490436553,-0.006741726514883339,-0.0013556358637288213,5.98643401872323e-06,0.00052022154,4,0.0,0.033449218794703486,0.1229215985825974,0.0,0.71875
191,977920,1597.2079684735893,606,0.033449218794703486,0.12292159858259738,0.0,0.71875,1.9452743113040925,-0.004027182981371879,-0.0006816212640842423,4.795419567926729e-06,0.0004842916,1,0.0,0.033449218794703486,0.12292159858259738,0.0,0.71875
192,983040,1633.4893873345077,609,0.033449218794703486,0.12292159858259738,0.0,0.71875,1.945636224746704,-0.004086681199260056,-0.0007922665419755504,3.2877117689622538e-06,0.00049705006,0,0.0,0.033449218794703486,0.12292159858259738,0.0,0.71875
193,988160,1627.3644595900162,612,0.033449218794703486,0.12292159858259738,0.0,0.71875,1.945673942565918,-0.003597152675502002,-0.0005477828221046366,1.3569481012609685e-06,0.0002712511,2,0.0,0.033449218794703486,0.12292159858259738,0.0,0.71875
194,993280,1621.3282565805666,615,0.033449218794703486,0.1229215985825974,0.0,0.71875,1.945532363653183,-0.0025472754787188023,-0.0004848681404837407,1.249689748306082e-06,0.00023151138,1,0.0,0.033449218794703486,0.1229215985825974,0.0,0.71875
195,998400,1619.9468291307808,618,0.033449218794703486,0.12292159858259738,0.0,0.71875,1.945780837535858,-0.002764846116770059,-0.00039390598758473063,1.0200639351864992e-06,0.00020085931,1,0.0,0.033449218794703486,0.12292159858259738,0.0,0.71875
196,1003520,1640.0834780207283,622,0.033449218794703486,0.1229215985825974,0.0,0.71875,1.9458495676517487,-0.002566740044858307,-0.000481534210848622,5.817415512865409e-07,0.00016209713,3,0.0,0.033449218794703486,0.1229215985825974,0.0,0.71875
197,1008640,1627.6226130230507,625,0.027363281324505807,0.11831430630142267,0.0,0.71875,1.9458339273929597,-0.00224659078521654,-0.00041653753869468345,6.191561865875883e-07,0.00014514761,2,0.0,0.027363281324505807,0.11831430630142267,0.0,0.71875
198,1013760,1639.9098901790376,628,0.021751953288912773,0.1140806586395195,0.0,0.71875,1.945847177505493,-0.002472419443074614,-0.00045854203490307554,3.790814517401486e-07,9.492331e-05,3,0.0,0.021751953288912773,0.1140806586395195,0.0,0.71875
199,1018880,1635.9069243763415,631,0.021751953288912773,0.1140806586395195,0.0,0.71875,1.9458631098270416,-0.002265528740826994,-0.0003953975377953611,3.1938971716272136e-07,0.00011405512,1,0.0,0.021751953288912773,0.1140806586395195,0.0,0.71875
200,1024000,1635.5250536166893,634,0.007214843854308128,0.031488051574688564,0.0,0.15132813155651093,1.9455843985080719,-0.0016792827256722376,-0.0008327730800374411,1.4494918497121035e-05,0.0008408715,16,0.0,0.007214843854308128,0.031488051574688564,0.0,0.15132813155651093
201,1029120,1636.808921625486,637,0.007214843854308128,0.031488051574688564,0.0,0.15132813155651093,1.9458939731121063,-0.0021611881908029317,-0.00033421723637729885,3.219495802397887e-07,0.00012584993,1,0.0,0.007214843854308128,0.031488051574688564,0.0,0.15132813155651093
202,1034240,1372.0130763584918,641,0.007214843854308128,0.031488051574688564,0.0,0.15132813155651093,1.9458904623985291,-0.0021716116229072214,-0.0003735391117515974,2.9141215733829996e-07,0.00012156458,0,0.0,0.007214843854308128,0.031488051574688564,0.0,0.15132813155651093
203,1039360,1438.4918622606258,644,0.0034316405653953552,0.02143058846211674,0.0,0.1372656226158142,1.9458407700061797,-0.0014481307473033667,-0.00027719638565031345,7.572866891791818e-07,0.0001806678,2,0.0,0.0034316405653953552,0.02143058846211674,0.0,0.1372656226158142
204,1044480,1537.4383940701891,648,0.0034316405653953552,0.02143058846211674,0.0,0.1372656226158142,1.9458853483200074,-0.0015617467230185865,-0.000270093789731618,3.097327965662089e-07,7.861595e-05,0,0.0,0.0034316405653953552,0.02143058846211674,0.0,0.1372656226158142
205,1049600,1559.8218557292894,651,0.0034316405653953552,0.02143058846211674,0.0,0.1372656226158142,1.9458740949630737,-0.001434382185107097,-0.00031559842318529263,6.065310074632179e-07,0.00016881924,1,0.0,0.0034316405653953552,0.02143058846211674,0.0,0.1372656226158142
206,1054720,1641.2671336027604,654,0.0034316405653953552,0.02143058846211674,0.0,0.1372656226158142,1.9458821356296538,-0.0013342149031814188,-0.00019332442061568145,4.89111474166748e-07,0.00014130629,0,0.0,0.0034316405653953552,0.02143058846211674,0.0,0.1372656226158142
207,1059840,1630.1753702499952,657,0.0034316405653953552,0.02143058846211674,0.0,0.1372656226158142,1.9458752691745758,-0.001444380369503051,-0.00025476855116721706,2.7808934532913554e-07,9.47143e-05,0,0.0,0.0034316405653953552,0.02143058846211674,0.0,0.1372656226158142
208,1064960,1623.3895422225858,661,0.007302734255790711,0.03189249136685199,0.0,0.1548437476158142,1.9453330159187316,-0.0007877054667915218,-0.0006403618201147765,7.7285187870757e-06,0.00059429824,2,0.0,0.007302734255790711,0.03189249136685199,0.0,0.1548437476158142
209,1070080,1632.7453337341667,664,0.007302734255790711,0.03189249136685199,0.0,0.1548437476158142,1.9458849847316741,-0.0012794227281119675,-0.00022424488415708765,4.159611748377756e-07,0.00012474778,0,0.0,0.007302734255790711,0.03189249136685199,0.0,0.1548437476158142
210,1075200,1631.0229907257694,667,0.007302734255790711,0.03189249136685199,0.0,0.1548437476158142,1.9458734214305877,-0.000890784920193255,-0.00014476100141109783,4.95509716813558e-07,0.00012448538,4,0.0,0.007302734255790711,0.03189249136685199,0.0,0.1548437476158142
211,1080320,1639.6333026680759,670,0.02071875035762787,0.08854814418497928,0.0,0.5366406440734863,1.943715786933899,0.0011189258946615154,-0.0018713950648816535,0.00014917684752617787,0.0028787418,2,0.0,0.02071875035762787,0.08854814418497928,0.0,0.5366406440734863
212,1085440,1626.8861117262222,673,0.02071875035762787,0.08854814418497928,0.0,0.5366406440734863,1.9456724166870116,-0.005090350203681737,-0.001185660803457722,1.4407742901312303e-05,0.0010857094,0,0.0,0.02071875035762787,0.08854814418497928,0.0,0.5366406440734863
213,1090560,1627.5878259899448,676,0.02071875035762787,0.08854814418497928,0.0,0.5366406440734863,1.9457199335098267,-0.006238572741858661,-0.0010981989267747848,2.7743801013002666e-06,0.00038504595,2,0.0,0.02071875035762787,0.08854814418497928,0.0,0.5366406440734863
214,1095680,1627.4917376219312,679,0.02071875035762787,0.08854814418497928,0.0,0.5366406440734863,1.9458484768867492,-0.005648118769749999,-0.0009616362396627665,1.4110579456882987e-06,0.00025893148,1,0.0,0.02071875035762787,0.08854814418497928,0.0,0.5366406440734863
215,1100800,1649.185409862365,683,0.02071875035762787,0.08854814418497928,0.0,0.5366406440734863,1.9450798511505127,-0.0017255355603992939,-0.0003275566918091499,1.0922521573775157e-05,0.000778607,1,0.0,0.02071875035762787,0.08854814418497928,0.0,0.5366406440734863
216,1105920,1636.6392692310008,686,0.028246094286441804,0.0986845219750955,0.0,0.5366406440734863,1.94477379322052,-0.001084737486235099,-0.0012829781713662668,4.060636342728685e-05,0.0014059887,4,0.0,0.028246094286441804,0.0986845219750955,0.0,0.5366406440734863
217,1111040,1632.9571417534694,689,0.028246094286441804,0.09868452197509549,0.0,0.5366406440734863,1.9457843244075774,-0.005991595890372991,-0.0011233985424041748,3.1777887045336684e-06,0.00043813567,2,0.0,0.028246094286441804,0.09868452197509549,0.0,0.5366406440734863
218,1116160,1627.3259841039921,692,0.02481445372104645,0.09720943024015226,0.0,0.5366406440734863,1.94584521651268,-0.004185813339427113,-0.0007710203004535288,1.194518858937954e-06,0.00033154906,3,0.0,0.02481445372104645,0.09720943024015226,0.0,0.5366406440734863
219,1121280,1634.566241805604,695,0.02481445372104645,0.09720943024015226,0.0,0.5366406440734863,1.945756083726883,-0.0035115170176140964,-0.0006067070513381623,2.688656661575806e-06,0.00040771347,1,0.0,0.02481445372104645,0.09720943024015226,0.0,0.5366406440734863
220,1126400,1611.6718864719921,698,0.02481445372104645,0.09720943024015226,0.0,0.5366406440734863,1.9458524942398072,-0.002139630971942097,-0.0005339285620721057,8.125867225317052e-07,0.00019068271,15,0.0,0.02481445372104645,0.09720943024015226,0.0,0.5366406440734863
221,1131520,1604.148099366956,701,0.02481445372104645,0.09720943024015226,0.0,0.5366406440734863,1.9458656013011932,-0.0010282317467499523,-0.00012110605484849657,5.323359417275242e-07,0.0001924039,0,0.0,0.02481445372104645,0.09720943024015226,0.0,0.5366406440734863
222,1136640,1611.8763261489764,705,0.02481445372104645,0.09720943024015226,0.0,0.5366406440734863,1.9457244098186492,-0.0009278302575694397,-0.0002073455697427562,2.1446027105298526e-06,0.00027832141,0,0.0,0.02481445372104645,0.09720943024015226,0.0,0.5366406440734863
